ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,38880,2023-09-23 13:13:08.400008,67.88780812376129,21.081115605292744,358.66072122256963,2246772.0954082957,866106.5224724842,5886726.362732113,15,-7,-19,15,-221,79,93,19,3,76,None
ERRE,PVT,38881,2023-09-23 13:13:08.600008,67.88780812035584,21.081115504748116,358.68302048227173,2246772.105088656,866106.52167555,5886726.383248249,22,8,4,15,-204,63,96,16,3,78,None
ERRE,PVT,38882,2023-09-23 13:13:08.800008,67.88780810108285,21.081115387146852,358.69100179891643,2246772.11152794,866106.5188609716,5886726.389833327,9,2,-19,15,-152,114,136,19,3,76,None
ERRE,PVT,38883,2023-09-23 13:13:09.000008,67.88780803321247,21.081115252244892,358.68612335238464,2246772.1183978124,866106.5154331437,5886726.382464078,3,7,-30,15,-150,122,151,19,2,75,None
ERRE,PVT,38884,2023-09-23 13:13:09.200008,67.88780796991489,21.0811150434682,358.6926440126113,2246772.1299471837,866106.510481836,5886726.38584751,3,1,4,15,-147,127,139,17,3,77,None
ERRE,PVT,38885,2023-09-23 13:13:09.400008,67.8878078783704,21.081114844491726,358.69291072580614,2246772.141875427,866106.5061179892,5886726.382250998,-4,-2,2,15,-116,97,108,19,3,77,None
ERRE,PVT,38886,2023-09-23 13:13:09.600008,67.88780780305832,21.081114704562697,358.6929925584567,2246772.151281014,866106.5034412285,5886726.379164744,-19,-5,-5,15,-53,124,107,18,3,75,None
ERRE,PVT,38887,2023-09-23 13:13:09.800008,67.88780772945483,21.081114539477046,358.6842618815698,2246772.1578069306,866106.4985213118,5886726.367985889,-20,-5,4,15,-31,135,116,19,3,78,None
ERRE,PVT,38888,2023-09-23 13:13:10.000008,67.88780765406881,21.08111440361704,358.6810329288351,2246772.165995298,866106.495558598,5886726.3618292585,-10,-6,39,15,-92,172,88,21,2,78,None
ERRE,PVT,38889,2023-09-23 13:13:10.200008,67.88780762541326,21.08111425624764,358.681218149658,2246772.171051028,866106.4908698939,5886726.360797716,-28,-3,25,15,18,100,87,19,4,76,None
ERRE,PVT,38890,2023-09-23 13:13:10.400008,67.88780762703682,21.08111405391521,358.67644502344945,2246772.172276566,866106.4822291143,5886726.356443827,-33,-5,11,15,12,132,66,17,1,76,None
ERRE,PVT,38891,2023-09-23 13:13:10.600008,67.88780761536127,21.081113853464,358.67257764924506,2246772.1750740977,866106.4742790527,5886726.352370692,-6,-7,16,15,-35,144,83,18,4,79,None
ERRE,PVT,38892,2023-09-23 13:13:10.800008,67.8878076745072,21.081113630311375,358.68131967946454,2246772.17581494,866106.46451367,5886726.362953046,-8,-5,-16,15,-75,149,92,18,2,74,None
ERRE,PVT,38893,2023-09-23 13:13:11.000007,67.88780772136451,21.08111342004915,358.68758080159256,2246772.1766744326,866106.4553746193,5886726.370721018,-9,-6,-32,15,-80,101,118,18,4,77,None
ERRE,PVT,38894,2023-09-23 13:13:11.200007,67.88780777489582,21.081113199156967,358.70924089431725,2246772.182459659,866106.4476556045,5886726.393035553,-7,-9,-39,15,-86,68,98,19,2,77,None
ERRE,PVT,38895,2023-09-23 13:13:11.400007,67.88780787327781,21.08111297429541,358.7395078413826,2246772.187003338,866106.4392792026,5886726.4252070105,7,-4,-9,15,-204,73,82,19,2,76,None
ERRE,PVT,38896,2023-09-23 13:13:11.600007,67.8878080017596,21.08111276500567,358.778056198721,2246772.191318058,866106.4315159066,5886726.466314544,14,4,-10,15,-203,45,107,19,3,76,None
ERRE,PVT,38897,2023-09-23 13:13:11.800007,67.88780813194306,21.081112534049925,358.8216733921486,2246772.197576534,866106.4235260535,5886726.512189539,36,-1,6,15,-167,50,143,18,3,77,None
ERRE,PVT,38898,2023-09-23 13:13:12.000007,67.88780822743566,21.08111234919193,358.85745561047946,2246772.2037312193,866106.417572469,5886726.549349295,28,3,-4,15,-229,45,128,18,3,77,None
ERRE,PVT,38899,2023-09-23 13:13:12.200007,67.88780828700366,21.081112130040577,358.90413671652436,2246772.217696156,866106.4130850524,5886726.595097974,34,-7,27,15,-255,70,92,20,1,77,None
ERRE,PVT,38900,2023-09-23 13:13:12.400007,67.88780831694963,21.08111191631214,358.9374300369848,2246772.2297331174,866106.4080986743,5886726.627199841,34,-4,-12,15,-256,72,92,18,3,76,None
ERRE,PVT,38901,2023-09-23 13:13:12.700007,67.88780837415554,21.081111564318075,358.97505400091114,2246772.242752789,866106.397263528,5886726.664458368,22,3,-33,15,-218,79,69,19,2,76,None
ERRE,PVT,38902,2023-09-23 13:13:12.900007,67.88780841453695,21.08111137015508,358.9927546078164,2246772.2480111993,866106.3905453344,5886726.682552531,24,7,21,15,-213,82,28,19,4,76,None
ERRE,PVT,38903,2023-09-23 13:13:13.100007,67.88780843723102,21.081111174975366,359.00195444011956,2246772.2520046867,866106.3832937331,5886726.69202854,12,6,17,15,-185,106,39,18,4,76,None
